DateTime,Number of Cargo Ships,Number of Tanker Ships,7-day Moving Average,Prior Year: 7-day Moving Average,Daily Transit Trade Volume (Metric Ton),7-day Moving Average,Prior Year: 7-day Moving Average
9/20/21,45,17,64.71428571,51.71428571,3895954.459,4330355.488,3456996.324
9/19/21,49,24,63.57142857,51.57142857,5256088.331,4299756.87,3354007.09
9/18/21,47,21,62,53.42857143,4213229.69,4228335.075,3520349.268
9/17/21,42,19,58.42857143,53.14285714,4185613.122,4161861.451,3571355.434
9/16/21,43,17,58.57142857,53.28571429,4265660.772,4105885.84,3564108.639
9/15/21,56,10,58,52.85714286,4671447.995,4030486.023,3499864.959
9/14/21,41,22,58.71428571,49.85714286,3824494.047,3951286.606,3355062.198
9/13/21,42,12,59.42857143,50,3681764.13,4100877.578,3583679.707
9/12/21,39,23,60.85714286,52.71428571,4756135.77,4245384.137,3703538.771
9/11/21,31,12,62.28571429,53.14285714,3747914.32,4251230.61,3698530.59
9/10/21,38,24,64.85714286,51.57142857,3793783.847,4314225.372,3675309.001
9/9/21,43,13,65.42857143,52,3737862.053,4470443.323,3615125.553
9/8/21,50,21,67.28571429,53.71428571,4117052.077,4563874.151,3773522.465
9/7/21,53,15,63.57142857,56.85714286,4871630.846,4535810.452,3914086.791
9/6/21,42,22,62.42857143,56.85714286,4693310.043,4403520.82,3816839.226
9/5/21,54,18,60.28571429,55.85714286,4797061.087,4228075.538,3786101.546
9/4/21,50,11,59.28571429,55.71428571,4188877.653,4231765.408,3740534.783
9/3/21,47,19,59.14285714,57,4887309.504,4265514.949,3662965.602
9/2/21,49,20,59,55.57142857,4391877.85,4112004.864,3680506.877
9/1/21,32,13,57.85714286,54.57142857,3920606.183,4028110.503,3699482.691
8/31/21,44,16,60.14285714,55,3945603.419,4040986.725,3625153.308
8/30/21,29,20,61.42857143,55.71428571,3465193.07,4134831.423,3711355.74
8/29/21,49,16,64,54.71428571,4822890.175,4250783,3697861.742
8/28/21,46,14,63.14285714,53.28571429,4425124.439,4133473.713,3674392.756
8/27/21,43,22,63.71428571,53.57142857,3812738.911,4055379.161,3697845.616
8/26/21,45,16,64.42857143,53.71428571,3804617.323,4089030.308,3721604.38
8/25/21,48,13,64.71428571,53.42857143,4010739.737,4182888.332,3710485.892
8/24/21,51,18,64.71428571,50.71428571,4602516.305,4177354.094,3703842.478
8/23/21,56,11,63.14285714,51,4276854.109,4063644.892,3685714.82
8/22/21,51,8,63.85714286,51.14285714,4001725.165,4145544.967,3771233.256
8/21/21,39,25,64,52.42857143,3878462.579,4145774.527,3845740.751
8/20/21,55,15,62.85714286,51.85714286,4048296.937,4163221.057,3803619.052
8/19/21,42,21,61,51.85714286,4461623.492,4119357.265,3647917.687
8/18/21,43,18,60,51.42857143,3972000.072,3977876.126,3519722.168
8/17/21,36,22,61.71428571,50.42857143,3806551.887,4103817.902,3511515.218
8/16/21,53,19,63.14285714,50.14285714,4850154.636,4232689.015,3303856.792
8/15/21,50,10,61.14285714,48.14285714,4003332.086,4078181.57,3134528.073
8/14/21,39,17,60.57142857,47.57142857,4000588.29,4049433.381,3157274.477
8/13/21,41,16,60.85714286,46.85714286,3741250.394,3999291.662,3168024.563
8/12/21,38,18,61.57142857,47.71428571,3471255.517,4104929.759,3312893.892
8/11/21,55,18,62.85714286,48,4853592.507,4108553.597,3368908.096
8/10/21,47,21,61,49.85714286,4708649.676,3903849.402,3331770.964
8/9/21,35,23,60.14285714,49,3768602.523,3800065.1,3401772.404
8/8/21,43,13,60.85714286,50.85714286,3802094.758,3866003.233,3492235.586
8/7/21,43,15,61.28571429,50.71428571,3649596.258,3909693.832,3381958.808
8/6/21,47,15,60.42857143,51.57142857,4480717.076,3800943.389,3437537.922
8/5/21,51,14,61.14285714,51,3496622.379,3839610.167,3370989.005
8/4/21,49,11,61,49.71428571,3420663.145,3909590.182,3347198.569
8/3/21,48,14,61,49,3982159.558,4035175.613,3382584.952
8/2/21,48,15,60.71428571,48.71428571,4230169.454,3916589.85,3449195.575
8/1/21,39,20,61.28571429,50.28571429,4107928.954,3957750.208,3470911.669
7/31/21,36,16,61.85714286,51.42857143,2888343.16,4000971.923,3579478.103
7/30/21,51,16,63.28571429,50.14285714,4751384.518,4132412.385,3525134.665
7/29/21,47,17,61.28571429,49.42857143,3986482.488,4065433.996,3517308.207
7/28/21,42,18,61.28571429,49.28571429,4299761.16,4150407.603,3439038.96
7/27/21,43,17,60.28571429,49.42857143,3152059.218,4115316.545,3385685.407
7/26/21,46,21,58.85714286,48.85714286,4518291.96,4233590.632,3330171.475
7/25/21,53,10,56.71428571,46.85714286,4410480.959,4186673.315,3251480.536
7/24/21,45,17,55.42857143,46,3808426.392,4069053.853,3196014.393
7/23/21,40,13,54,47.85714286,4282535.796,4081005.629,3315488.329
7/22/21,45,19,55,48.85714286,4581297.738,4095255.71,3365302.765
7/21/21,40,13,52.42857143,49.57142857,4054123.751,4006226.401,3406581.471
7/20/21,39,11,53,49.28571429,3979977.829,3911275.722,3409625.848
7/19/21,46,6,54.14285714,47.57142857,4189870.737,3913205.361,3310952.788
7/18/21,34,20,53.85714286,47,3587144.726,3848776.286,3292974.003
7/17/21,36,16,54.85714286,47.28571429,3892088.823,3983956.06,3201483.897
7/16/21,40,20,54.42857143,44.57142857,4382286.367,3926094.992,3012699.498
7/15/21,35,11,54.71428571,43.71428571,3958092.57,4007245.131,2972053.387
7/14/21,42,15,56.28571429,42.57142857,3389468.998,3954967.212,3006123.864
7/13/21,39,19,55,43.42857143,3993485.303,4015800.788,2984469.298
7/12/21,38,12,54.85714286,44,3738867.216,3988177.494,2970493.02
7/11/21,47,14,54.71428571,43.71428571,4533403.141,3964188.824,2976414.761
7/10/21,37,12,53.42857143,43.42857143,3487061.348,3793335.476,3038207.432
7/9/21,45,17,53.28571429,44,4950337.341,3721153.124,3094632.828
7/8/21,44,13,52.14285714,44.42857143,3592147.134,3540361.495,3100906.417
7/7/21,28,20,51.85714286,47.57142857,3815304.032,3537886.511,3154349.651
7/6/21,44,13,51.28571429,47.14285714,3800122.248,3517130.187,3091641.311
7/5/21,38,11,52.42857143,48.71428571,3570946.525,3639334.928,3251988.354
7/4/21,39,13,55.42857143,50.28571429,3337429.705,3862697.414,3335508.582
7/3/21,32,16,55.42857143,51,2981784.887,3918774.539,3337016.479
7/2/21,40,14,57.57142857,51.85714286,3684795.932,4165868.157,3276927.415
7/1/21,42,13,59.28571429,51,3574822.245,4303667.93,3226173.994
6/30/21,26,18,59.28571429,49.57142857,3670009.768,4216155.918,3233772.574
6/29/21,50,15,59.28571429,47.85714286,4655555.432,4255028.903,3234168.5
6/28/21,43,27,58.71428571,45.71428571,5134483.929,4160118.524,3064749.781
6/27/21,39,13,56.57142857,44.14285714,3729969.579,4010147.164,3081681.916
6/26/21,41,22,57.71428571,44.14285714,4711440.217,4091116.017,2957757.662
6/25/21,47,19,56.28571429,43.57142857,4649394.342,3898781.455,3022690.216
6/24/21,46,9,54,42.57142857,2962238.16,3895194.731,3030139.64
6/23/21,32,12,53.85714286,42.57142857,3942120.66,3980582.382,2960248.741
6/22/21,45,16,55.42857143,43.71428571,3991182.778,3985343.234,3014317.026
6/21/21,41,14,55,45,4084684.41,4032316.424,3034296.837
6/20/21,49,11,55.57142857,44,4296751.549,3995909.73,2861876.971
6/19/21,34,19,54.85714286,43.28571429,3365098.285,3844079.071,3029189.873
6/18/21,37,13,55.28571429,43.42857143,4624287.273,3864143.177,3010099.715
6/17/21,35,19,56.71428571,43.71428571,3559951.721,3749048.598,2982600.945
6/16/21,37,18,56.42857143,43.85714286,3975446.625,3844056.616,2978111.616
6/15/21,44,14,56.57142857,43.42857143,4319995.108,3854818.367,2986452.897
6/14/21,43,16,55.28571429,44.57142857,3829837.549,3699177.303,3062986.424
6/13/21,35,20,56.14285714,45.85714286,3233936.934,3734009.461,3165150.014
6/12/21,43,13,56.57142857,46,3505547.025,3869563.654,3191723.796
6/11/21,46,14,57.14285714,47.42857143,3818625.22,3865931.729,3232786.715
6/10/21,40,12,56.14285714,49.28571429,4225007.848,3799610.625,3296795.186
6/9/21,36,20,56.42857143,49,4050778.884,3795097.351,3402880.912
6/8/21,39,10,56.14285714,50.71428571,3230507.661,3696557.626,3499926.505
6/7/21,37,28,54.28571429,51.42857143,4073662.657,3706330.24,3693648.93
6/6/21,38,20,52.57142857,53.42857143,4182816.282,3635766.528,3695405.853
6/5/21,49,11,53.57142857,53.28571429,3480123.55,3701856.685,3638040.045
6/4/21,39,14,54,52.42857143,3354377.495,3808236.67,3629610.728
6/3/21,39,15,54,50,4193414.931,3853171.542,3471601.87
6/2/21,36,18,57.85714286,48.57142857,3361000.804,3940334.719,3352749.46
6/1/21,28,8,57.14285714,47.71428571,3298915.961,3979814.541,3314522.846
5/31/21,39,14,58.71428571,45.85714286,3579716.67,3966754.448,3183649.569
5/30/21,52,13,58.85714286,46.28571429,4645447.386,4070115.059,3253636.896
5/29/21,48,15,57,47,4224783.441,4011315.573,3296947.519
5/28/21,35,18,55.85714286,47.71428571,3668921.599,4019242.405,3325774.677
5/27/21,63,18,55,50.57142857,4803557.169,3903098.294,3510101.336
5/26/21,36,13,49.42857143,51.28571429,3637359.564,3730002.138,3482452.908
5/25/21,37,10,51.28571429,51.28571429,3207495.31,3785487.009,3542217.774
5/24/21,41,13,53.71428571,53.28571429,4303240.946,3893634.047,3586240.261
5/23/21,36,16,54.28571429,53.42857143,4233850.981,3915343.85,3661845.951
5/22/21,40,15,55.85714286,55.14285714,4280271.264,3903617.821,3628595.048
5/21/21,37,10,54.28571429,54,2855912.824,3804564.271,3505886.268
5/20/21,29,13,55.28571429,53.57142857,3591884.078,3933801.287,3499871.471
5/19/21,41,21,58.42857143,54.28571429,4025753.655,4001272.224,3629467.37
5/18/21,47,17,57.71428571,53.85714286,3964524.583,4059912.147,3583324.851
5/17/21,37,21,57.42857143,52.42857143,4455209.561,4129534.583,3530539.443
5/16/21,41,22,54.85714286,51.42857143,4151768.781,3811650.753,3496048.002
5/15/21,29,15,54.42857143,50.85714286,3586896.414,3752627.613,3610833.896
5/14/21,40,14,56.85714286,52,3760571.938,3802858.503,3702766.422
5/13/21,48,16,57.14285714,50.28571429,4064180.634,3920018.775,3792357.02
5/12/21,45,12,56.57142857,50.85714286,4436233.12,3864029.561,3789820.287
5/11/21,40,22,56.71428571,51.42857143,4451881.63,3849353.663,3813691.763
5/10/21,31,9,55.28571429,55,2230022.752,3719287.525,4077115.254
5/9/21,43,17,58,56.57142857,3738606.803,3888358.031,4072865.084
5/8/21,45,16,57.42857143,57.28571429,3938512.642,3988636.141,4101833.491
5/7/21,42,14,57.71428571,58.71428571,4580693.843,4008596.734,4176439.37
5/6/21,41,19,56.85714286,60.85714286,3672256.134,3789801.052,4145995.766
5/5/21,43,15,54.85714286,59.85714286,4333501.839,3834747.085,4112063.6
5/4/21,39,13,53.57142857,60.85714286,3541418.663,3658883.635,4104496.831
5/3/21,36,23,52,57.14285714,3413516.29,3671188.072,3789582.372
5/2/21,38,18,50.85714286,56,4440553.573,3674503.918,3842676.898
5/1/21,49,14,52.71428571,57.42857143,4078236.796,3631762.878,3846644.879
4/30/21,41,9,51.42857143,56.28571429,3049124.068,3616982.961,3819638.241
4/29/21,37,9,52.42857143,57.14285714,3986878.369,3791696.325,3901061.019
4/28/21,39,10,53.71428571,60.57142857,3102457.69,3788807.637,4014901.491
4/27/21,32,9,54.85714286,60.28571429,3627549.722,3922521.182,4085815.533
4/26/21,39,12,56.85714286,62.14285714,3436727.205,3941206.028,4267283.575
4/25/21,46,23,58.14285714,61,4141366.3,4013942.046,4154884.764
4/24/21,39,15,55,59.42857143,3974777.372,4010854.943,4092092.028
4/23/21,43,14,55,58.42857143,4272117.614,4045544.451,4108412.605
4/22/21,37,18,54.85714286,58.28571429,3966657.552,3973460.42,3984097.228
4/21/21,39,18,53.85714286,55.57142857,4038452.509,3899505.304,3954352.789
4/20/21,44,11,53,57.14285714,3758343.645,3805386.666,3982124.29
4/19/21,41,19,51.85714286,57.28571429,3945879.327,3733210.108,3910437.852
4/18/21,36,11,49.71428571,58.57142857,4119756.582,3608510.415,3967000.732
4/17/21,36,18,52.71428571,58.14285714,4217603.924,3552388.742,3934374.787
4/16/21,43,13,54.85714286,60.57142857,3767529.397,3616006.922,4020193.139
4/15/21,36,12,59.42857143,61.42857143,3448971.745,3927990.085,4166642.527
4/14/21,39,12,63.57142857,62.85714286,3379622.039,4371084.408,4144853.179
4/13/21,37,10,66.14285714,61.71428571,3253107.743,4622140.236,4161357.589
4/12/21,30,15,70.71428571,60.85714286,3072981.471,5001092.593,4221151.409
4/11/21,53,15,71,60.85714286,3726904.878,4997260.898,4228310.395
4/10/21,48,21,73.85714286,60,4662931.179,5293883.682,4292575.254
4/9/21,62,26,76.42857143,59,5951411.541,5477370.114,4185090.945
4/8/21,55,22,74.71428571,56.71428571,6550632.004,5433364.369,4075285.72
4/7/21,43,26,75,54.85714286,5137012.838,5382863.561,4024532.325
4/6/21,66,13,74.28571429,54.57142857,5905774.243,5254615.805,3921500.783
4/5/21,30,17,72.28571429,54.42857143,3046159.603,5364226.701,3781267.898
4/4/21,61,27,70.14285714,53.28571429,5803264.366,5049399.8,3709930.513
4/3/21,58,29,59,53.28571429,5947336.206,4290769.309,3713681.914
4/2/21,53,23,47.85714286,53.85714286,5643371.325,3508800.022,3698569.257
4/1/21,60,19,38.42857143,54.42857143,6197126.348,2760410.035,3725721.999
3/31/21,50,14,27.42857143,55.85714286,4239278.542,1885507.034,3691537.504
3/30/21,49,16,20.42857143,56,6673050.518,1348313.907,3728437.396
3/29/21,20,12,16.57142857,55,842371.2976,743387.2681,3751757.298
3/28/21,7,3,20.14285714,56.14285714,492850.9248,1190704.445,3928033.054
3/27/21,6,3,25.57142857,55,473551.1989,1591357.513,3789754.967
3/26/21,8,2,32,53.71428571,404641.4177,2130884.714,3774774.946
3/25/21,2,0,39.14285714,54.28571429,72805.34021,2653046.611,3747167.82
3/24/21,11,4,46.14285714,53.42857143,478926.6509,3077170.895,3765560.486
3/23/21,34,4,50.85714286,53.42857143,2438564.047,3521351.203,3819113.713
3/22/21,36,21,53.71428571,55.71428571,3973591.534,3695425.22,4004872.937
3/21/21,33,15,52.85714286,58.14285714,3297422.404,3541630.701,3965995.373
3/20/21,37,17,54.42857143,60.14285714,4250241.601,3735410.774,4235762.098
3/19/21,39,21,53.71428571,60.85714286,4059774.697,3707770.384,4220456.057
3/18/21,33,18,52.85714286,58.28571429,3041675.332,3786092.351,4093778.567
3/17/21,35,13,54,57.14285714,3588188.807,3886684.008,4158377.312
3/16/21,46,12,55.57142857,57.85714286,3657082.161,4088697.799,4186494.944
3/15/21,33,18,57.28571429,56.42857143,2897029.906,4230778.834,3947180.215
3/14/21,43,16,58,52.57142857,4653882.915,4318457.035,3810751.019
3/13/21,34,15,58.71428571,51.85714286,4056758.873,4159262.412,3668463.044
3/12/21,42,12,59.42857143,51.71428571,4608028.467,4176021.914,3629546.472
3/11/21,36,23,60.42857143,50.71428571,3745816.926,4168731.382,3638807.123
3/10/21,36,23,60.28571429,51.85714286,5002285.343,4276838.304,3646260.129
3/9/21,57,13,61,50.28571429,4651649.409,4119935.643,3471856.337
3/8/21,43,13,58.28571429,51.42857143,3510777.31,3866772.513,3582117.637
3/7/21,42,22,59.57142857,52,3539520.554,3960691.526,3524449.009
3/6/21,40,14,59.57142857,51.14285714,4174075.392,4056087.401,3333497.854
3/5/21,39,22,58.14285714,48.85714286,4556994.741,3891628.923,3409244.017
3/4/21,38,20,58.42857143,52.85714286,4502565.38,3867283.095,3656152.465
3/3/21,39,25,59.42857143,52.28571429,3903966.717,3896887.033,3657105.807
3/2/21,42,9,58,54,2879507.494,3953695.502,3770061.953
3/1/21,48,17,59.57142857,52.42857143,4168210.403,4158330.119,3714217.026
2/28/21,52,12,58.14285714,53.14285714,4207291.681,4077601.077,3847200.878
2/27/21,32,12,55.71428571,53.57142857,3022866.042,4000606.12,3969419.505
2/26/21,46,17,59,54,4386573.945,4213504.879,4005020.772
2/25/21,49,16,60,51.71428571,4709792.946,4245296.901,3794363.103
2/24/21,38,16,59.14285714,52,4301626.002,4195153.879,3622793.24
2/23/21,41,21,58.71428571,50,4311949.815,3984786.896,3581064.34
2/22/21,31,24,55.57142857,52.28571429,3603107.108,3862332.934,3790783.699
2/21/21,33,14,55.14285714,53.42857143,3668326.979,3910727.441,3830608.599
2/20/21,43,24,56.28571429,55.57142857,4513157.357,3850750.732,4002818.51
2/19/21,52,18,55,58.28571429,4609118.099,3861273.4,4120281.92
2/18/21,40,19,54.42857143,60.14285714,4358791.796,3949632.4,4226120.639
2/17/21,35,16,55.85714286,60.57142857,2829057.12,3985143.049,4394146.485
2/16/21,26,14,58.14285714,61.28571429,3454772.081,4238781.443,4425498.121
2/15/21,43,9,60.42857143,59.71428571,3941868.654,4242356.494,4140045.523
2/14/21,39,16,60.28571429,57.42857143,3248490.014,4168114.953,4092676.521
2/13/21,44,14,58.42857143,55.57142857,4586816.034,4152665.119,4064050.175
2/12/21,51,15,55.42857143,53.28571429,5227631.097,3827115.527,3859557.028
2/11/21,53,16,55,51.14285714,4607366.34,3681263.643,3869336.772
2/10/21,49,18,53.28571429,51.85714286,4604525.877,3622806.251,3868033.244
2/9/21,37,19,53,51.42857143,3479797.44,3528897.119,3754410.851
2/8/21,37,14,52.57142857,52.28571429,3422177.868,3683463.693,4035441.66
2/7/21,27,15,52.42857143,53.28571429,3140341.178,3702273.208,4019320.847
2/6/21,25,12,53,52.85714286,2307968.89,3649724.583,3864604.147
2/5/21,43,20,55.42857143,53.85714286,4206667.911,3930011.198,3957927.841
2/4/21,36,21,55.28571429,55.85714286,4198164.595,3898096.226,3957259.783
2/3/21,44,21,54,56,3947161.952,3652145.945,3940526.094
2/2/21,37,16,50.71428571,56,4561763.459,3487211.811,3977955.898
2/1/21,35,15,50,54.85714286,3553844.473,3294258.763,3783881.302
1/31/21,30,16,50.57142857,54.71428571,2772500.8,3390357.172,3779619.352
1/30/21,39,15,53.85714286,54.57142857,4269975.197,3681392.073,3809449.407
1/29/21,43,19,52.85714286,53.42857143,3983263.109,3540826.824,3788224.79
1/28/21,40,8,51.57142857,52.57142857,2476512.624,3541930.577,3717222.149
1/27/21,32,10,52.57142857,50.42857143,2792623.017,3835570.042,3775723.251
1/26/21,29,19,53.28571429,49.14285714,3211092.122,3909454.356,3803436.457
1/25/21,37,17,52.57142857,50,4226533.334,3938785.131,3855640.946
1/24/21,46,23,52,48.57142857,4809745.11,3789266.318,3698256.295
1/23/21,33,14,49.71428571,48.14285714,3286018.454,3719984.287,3700573.808
1/22/21,35,18,51,49.57142857,3990989.376,3733954.692,3779112.723
1/21/21,39,16,51.42857143,48.28571429,4531988.883,3715371.314,3757962.203
1/20/21,31,16,50.85714286,49.85714286,3309813.211,3560724.761,3835067.142
1/19/21,32,11,51.28571429,52.71428571,3416407.55,3574439.274,3917554.257
1/18/21,35,15,52.14285714,51.42857143,3179901.641,3507595.929,3888456.541
1/17/21,31,22,52,54,4324770.894,3617141.188,4040264.864
1/16/21,33,23,53.14285714,54.85714286,3383811.291,3617868.291,4042807.136
1/15/21,32,24,53.42857143,55.85714286,3860905.728,3754929.51,3997875.718
1/14/21,37,14,54.85714286,58.85714286,3449463.01,3928302.086,4197989.816
1/13/21,38,12,53.28571429,59.57142857,3405814.807,4041232.482,4129650.228
1/12/21,41,8,53.42857143,58.71428571,2948504.132,4054888.668,4027357.34
1/11/21,27,22,53.28571429,57.85714286,3946718.455,4094592.809,4008151.403
1/10/21,39,22,54.14285714,58.28571429,4329860.614,4030481.05,4045812.003
1/9/21,40,18,52.57142857,58.28571429,4343239.823,3913183.286,4049399.905
1/8/21,49,17,53.14285714,55.57142857,5074513.759,3835419.585,3828526.858
1/7/21,22,18,52.42857143,54.14285714,4239975.786,3747760.635,3765915.72
1/6/21,32,19,54.71428571,53.71428571,3501408.106,3709121.275,3862501.724
1/5/21,32,16,54.57142857,54.85714286,3226433.122,3669183.054,3898060.112
1/4/21,42,13,54.28571429,56,3497936.138,3677676.086,4016111.659
1/3/21,37,13,53.28571429,55.57142857,3508776.271,3726056.73,4015667.843
1/2/21,47,15,53.57142857,57.71428571,3798893.911,3751565.632,4131321.348
1/1/21,47,14,52.57142857,57.85714286,4460901.109,3752041.894,4169686.299
12/31/20,39,17,52.71428571,55.71428571,3969500.271,3699531.06,3996372.939
12/30/20,35,15,52.28571429,53.57142857,3221840.554,3635078.066,3709732.559
12/29/20,35,11,51.71428571,52.57142857,3285884.348,3660043.933,3821351.203
12/28/20,34,14,52.28571429,53.14285714,3836600.65,3680386.837,3697794.789
12/27/20,35,17,53.42857143,51.57142857,3687338.584,3643782.026,3659139.251
12/26/20,36,19,53.71428571,49.28571429,3802227.74,3695123.05,3499505.771
12/25/20,43,19,54.85714286,51.42857143,4093325.274,3731482.436,3616601.169
12/24/20,42,11,53,52.28571429,3518329.311,3698093.034,3705118.348
12/23/20,23,23,54,54.28571429,3396601.626,3829205.541,3801146.644
12/22/20,36,14,54,54.14285714,3428284.675,3721157.601,3680216.5
12/21/20,45,11,53.85714286,54.57142857,3580366.972,3738223.386,3737870.35
12/20/20,35,19,53.57142857,55,4046725.752,3800200.971,3723230.402
12/19/20,42,21,53,55.28571429,4056743.441,3725998.299,3661304.918
12/18/20,34,15,50.28571429,53.42857143,3859599.458,3510104.535,3622113.738
12/17/20,50,10,50.71428571,55.28571429,4436116.863,3604973.793,3699636.658
12/16/20,34,12,50,56,2640266.045,3531736.647,3671878.464
12/15/20,35,14,51,55.71428571,3547745.17,3721528.477,3720560.075
12/14/20,39,15,51.85714286,55.57142857,4014210.07,3762738.58,3803383.87
12/13/20,43,7,52.42857143,55.57142857,3527307.05,3682052.548,3653434.02
12/12/20,29,15,52.14285714,56.28571429,2545487.088,3717123.502,3761072.868
12/11/20,32,20,53,55.14285714,4523684.262,3873476.153,3747948.411
12/10/20,42,13,55,55,3923456.845,3856845.808,3757964.929
12/9/20,32,21,53.14285714,55.57142857,3968808.853,3846583.225,3856283.889
12/8/20,39,16,53.57142857,56.14285714,3836215.89,3824887.91,3927030.591
12/7/20,36,22,52,55.85714286,3449407.849,3762276.058,3918921.697
12/6/20,36,12,50,56,3772803.729,3809729.555,4084978.346
12/5/20,34,16,51.42857143,55.57142857,3639955.647,3874902.05,4009705.621
12/4/20,44,22,53.14285714,56,4407271.842,3976552.187,4025384.954
12/3/20,30,12,52.57142857,55.71428571,3851618.767,3880912.083,3971767.983
12/2/20,46,10,53.71428571,54.57142857,3816941.648,3890713.622,3959626.965
12/1/20,28,16,53.85714286,55,3397932.923,3843968.058,3984926.083
11/30/20,32,12,53.14285714,54.14285714,3781582.332,3833055.609,3906946.471
11/29/20,42,16,54.42857143,55,4229011.191,3833111.393,3922125.686
11/28/20,46,16,54.42857143,54,4351506.607,3763317.785,3926042.381
11/27/20,45,17,54.42857143,55.71428571,3737791.112,3882768.997,4034532.856
11/26/20,39,11,53.57142857,54.57142857,3920229.54,3885875.586,3951268.352
11/25/20,42,15,54,54.71428571,3489722.7,3796388.4,4049125.675
11/24/20,29,10,53.42857143,54,3321545.781,3960231.859,3894698.277
11/23/20,46,7,57,54.42857143,3781972.821,4091098.936,3936534.971
11/22/20,43,15,56.85714286,54.28571429,3740455.935,4032987.533,3902090.273
11/21/20,47,15,56.42857143,54.85714286,5187665.088,4059621.667,3952410.88
11/20/20,35,21,56.85714286,54.42857143,3759537.239,3883447.04,3962959.028
11/19/20,36,17,56.71428571,55.28571429,3293819.234,3823644.507,3999091.272
11/18/20,35,18,56,55.28571429,4636626.915,3879976.804,3883236.165
11/17/20,51,13,57.28571429,54,4237615.321,3796347.578,3850096.831
11/16/20,37,15,54.85714286,54.14285714,3375193.001,3664300.789,3836460.329
11/15/20,43,12,56.71428571,54.14285714,3926894.869,3627074.251,3825348.492
11/14/20,49,16,57.42857143,55.42857143,3954442.7,3619593.968,3789726.639
11/13/20,39,16,55.57142857,54.57142857,3340919.51,3624086.743,3704775.585
11/12/20,36,12,54.57142857,53.42857143,3688145.308,3733625.322,3717395.435
11/11/20,47,15,56.14285714,52.57142857,4051222.333,3752855.533,3623062.48
11/10/20,34,13,54.71428571,53.14285714,3313287.802,3660165.151,3789629.259
11/9/20,48,17,55.71428571,54.28571429,3114607.232,3761606.149,3703599.188
11/8/20,44,16,54,53.14285714,3874532.89,3723637.174,3683163.907
11/7/20,40,12,52,52.42857143,3985892.127,3665927.12,3713617.536
11/6/20,38,10,52.85714286,53.14285714,4107689.563,3600815.921,3697270.37
11/5/20,44,15,54.85714286,55,3822756.786,3659395.666,3755511.674
11/4/20,37,15,55.42857143,56.57142857,3402389.659,3642759.316,3940237.984
11/3/20,37,17,56.57142857,57,4023374.784,3856197.812,3720063.058
11/2/20,38,15,56.85714286,55.42857143,2848824.412,3825243.587,3744171.117
11/1/20,34,12,56.14285714,56.28571429,3470562.507,3879790.327,3855988.688
10/31/20,50,8,56.85714286,57,3530113.738,3966020.15,4033305.446
10/30/20,49,13,56.57142857,56.71428571,4517747.777,4089341.754,4012193.845
10/29/20,48,15,55.42857143,56.85714286,3706302.334,3965909.592,4043833.006
10/28/20,43,17,53.71428571,56.71428571,4896459.131,3935631.573,4048437.02
10/27/20,41,15,52.71428571,58.42857143,3806695.212,3746912.303,4118821.513
10/26/20,35,13,53.14285714,59.28571429,3230651.591,3818346.672,4149266.03
10/25/20,35,16,53.71428571,57.85714286,4074171.264,3963860.718,4040414.6
10/24/20,45,11,52.57142857,57.85714286,4393364.968,3809497.93,4010872.304
10/23/20,41,13,51.57142857,58.71428571,3653722.645,3620165.945,4060521.721
10/22/20,39,12,49.14285714,58.28571429,3494356.199,3533900.557,4039733.578
10/21/20,41,12,49.71428571,57.14285714,3575424.241,3518194.976,3964272.48
10/20/20,41,18,50.42857143,55.28571429,4306735.794,3582949.937,3890401.205
10/19/20,43,9,50.14285714,54.42857143,4249249.913,3449875.413,3846913.271
10/18/20,36,7,49.57142857,55.42857143,2993631.748,3317762.217,3856396.399
10/17/20,38,11,51.71428571,55.57142857,3068041.073,3474451.853,3805273.497
10/16/20,29,8,52.14285714,56.57142857,3049864.929,3428937.348,3824260.297
10/15/20,37,18,53.42857143,56,3384417.133,3553820.419,3685305.138
10/14/20,46,12,53.57142857,56.42857143,4028708.973,3542021.535,3808519.191
10/13/20,43,14,53.14285714,57.14285714,3375214.12,3542479.826,3969580.373
10/12/20,38,10,53.14285714,58,3324457.542,3635218.419,4105334.025
10/11/20,42,16,54.42857143,58,4090459.199,3717471.201,4202253.728
10/10/20,36,16,55.42857143,58.14285714,2749439.542,3600786.609,4197527.719
10/9/20,36,10,55.57142857,56.28571429,3924046.427,3764591.361,4151711.454
10/8/20,45,11,55.85714286,57.85714286,3301824.944,3616937.122,4229590.817
10/7/20,38,17,56,58,4031917.012,3619988.178,4065227.111
10/6/20,37,20,54.85714286,57.14285714,4024384.27,3579106.359,3981162.845
10/5/20,44,13,54.57142857,57.57142857,3900227.012,3468909.037,3783329.154
10/4/20,46,19,52.28571429,57.14285714,3273667.055,3383410.173,3695046.105
10/3/20,39,14,50.42857143,55.42857143,3896072.807,3424818.111,3595071.404
10/2/20,39,9,50,54.71428571,2890466.755,3436740.138,3646641.508
10/1/20,45,12,51,54.28571429,3323182.337,3546296.116,3617230.655
9/30/20,38,9,50.85714286,54.28571429,3745744.28,3572462.016,3686448.15
9/29/20,36,19,51.28571429,54.85714286,3253003.012,3554371.878,3832955.033
9/28/20,26,15,51.71428571,54.85714286,3301734.966,3620195.719,3969736.347
9/27/20,41,11,54.14285714,55.28571429,3563522.623,3674277.563,3908586.219
